id,created_at,text
799136951555104768,Thu Nov 17 06:27:51 +0000 2016,b'RT @CityofSurrey: .@Vancity will share social innovation success stories at Surrey Social Innovation Summit Nov.23 #SurreyInnovates https:/\xe2\x80\xa6'
799136633219973120,Thu Nov 17 06:26:35 +0000 2016,"b'RT @Newton_BIA: Learn more about @CityofSurrey Public Safety Strategy. Safety Breakfast Nov 29, https://t.co/fDCD9CjKWI #surreybc #mynewton\xe2\x80\xa6'"
799117421831340033,Thu Nov 17 05:10:14 +0000 2016,"b""Can't help think of #hockey mom Julie Pascall attacked here when I'm at #Newton arena @NewtonResidents @CityofSurrey https://t.co/z7dlRgCg6L"""
799114293601976320,Thu Nov 17 04:57:49 +0000 2016,b'RT @BTArchitects: Congradulations @CityofSurrey #surreybc @sry604'
799111046149468160,Thu Nov 17 04:44:54 +0000 2016,"b'RT @CityofSurrey: How can we leverage the power of the arts &amp; culture to transform communities?  @MarkBusse @hborys to discuss, Nov 23 #Sur\xe2\x80\xa6'"
799110814833766401,Thu Nov 17 04:43:59 +0000 2016,b'RT @esingh21: @CityofSurrey #SurreyBC has very cold weather. At least there is no snow.... https://t.co/tD8v7jN2f8'
799107953903030272,Thu Nov 17 04:32:37 +0000 2016,b'@CityofSurrey #SurreyBC has very cold weather. At least there is no snow.... https://t.co/tD8v7jN2f8'
799093456123490304,Thu Nov 17 03:35:01 +0000 2016,"b'RT @SurreyOpenData: Happy #GISDay, #SurreyBC. The @CityofSurrey uses GIS as a way to share data, tell stories, and save residents a trip to\xe2\x80\xa6'"
799082647372693504,Thu Nov 17 02:52:04 +0000 2016,b'RT @CityofSurrey: Add your voice to finding solutions to some of our most pressing community issues on Nov 23. #SurreyInnovates https://t.c\xe2\x80\xa6'
799082507446546432,Thu Nov 17 02:51:30 +0000 2016,"b'RT @CityofSurrey: How can we leverage the power of the arts &amp; culture to transform communities?  @MarkBusse @hborys to discuss, Nov 23 #Sur\xe2\x80\xa6'"
799079384447496192,Thu Nov 17 02:39:06 +0000 2016,b'RT @SurreyMortgages: [BREAKING] Grandview Heights Aquatic Centre Wins International Design Award #SouthSurrey #SurreyBC #CityofSurrey https\xe2\x80\xa6'
799070738703523841,Thu Nov 17 02:04:44 +0000 2016,"b""what is the point of paying taxes when @CityofSurrey can't even do their job properly. I called 6 times and nothing yet"""
799068091443384320,Thu Nov 17 01:54:13 +0000 2016,b'RT @CityofSurrey: .@Vancity will share social innovation success stories at Surrey Social Innovation Summit Nov.23 #SurreyInnovates https:/\xe2\x80\xa6'
799065586248642560,Thu Nov 17 01:44:16 +0000 2016,b'RT @MLACadieux: RT @CityofSurrey:\nCome to the Animal Resource Centre Nov 20 for hot chocolate and Santa pix with your pet. #SurreyBC https:\xe2\x80\xa6'
799058796093898752,Thu Nov 17 01:17:17 +0000 2016,b'@jensaltman when will @CityofSurrey start working on Newton revitalization?'
799056276378382336,Thu Nov 17 01:07:16 +0000 2016,b'@cityofrichmond @cityofsurrey @cityofburnaby Concrete pillars are installed at busy transit hubs and bus stops good\xe2\x80\xa6 https://t.co/CMbP3tJuHl'
799053190855540742,Thu Nov 17 00:55:01 +0000 2016,b'RT @CityofSurrey:\nCome to the Animal Resource Centre Nov 20 for hot chocolate and Santa pix with your pet. #SurreyBC https://t.co/3g9CSkKDFR'
799042256355278848,Thu Nov 17 00:11:34 +0000 2016,"b""RT @CityofSurrey: Have you signed your kids up for the 10th Annual Surrey Kids Conference this weekend? There's still space! https://t.co/S\xe2\x80\xa6"""
799035335300812804,Wed Nov 16 23:44:03 +0000 2016,b'RT @SurreyMortgages: [BREAKING] Grandview Heights Aquatic Centre Wins International Design Award #SouthSurrey #SurreyBC #CityofSurrey https\xe2\x80\xa6'
799031956696604676,Wed Nov 16 23:30:38 +0000 2016,b'Surrey Fire Service is currently recruiting for firefighters. Learn about what it takes. #SurreyBC @Local1271 https://t.co/XeAcWUQKa0'
799024048961269760,Wed Nov 16 22:59:13 +0000 2016,b'[BREAKING] Grandview Heights Aquatic Centre Wins International Design Award #SouthSurrey #SurreyBC #CityofSurrey\xe2\x80\xa6 https://t.co/Y8GRbIaWB3'
799017185431601152,Wed Nov 16 22:31:56 +0000 2016,"b'@CityofSurrey No need at #ChimneyHeights have been doing it for about a month now, it seems I trained my #dog to track them at the same time'"
799016521683128327,Wed Nov 16 22:29:18 +0000 2016,"b'@cskydesign Thx for letting us know, our crews will be cleaning this up. For future reports we also have an app: https://t.co/p7jzd0yOSg ^NP'"
799008003148173313,Wed Nov 16 21:55:27 +0000 2016,"b'How can we leverage the power of the arts &amp; culture to transform communities?  @MarkBusse @hborys to discuss, Nov 2\xe2\x80\xa6 https://t.co/4cF8mm5RQ5'"
798998618636025856,Wed Nov 16 21:18:10 +0000 2016,"b""RT @CityofSurrey: Want to get picture of your pet with Santa? He's headed to the Animal Resource Centre, Nov 20. #SurreyBC https://t.co/LQT\xe2\x80\xa6"""
798989995847479296,Wed Nov 16 20:43:54 +0000 2016,b'@CityofSurrey #BC. The Rain in Spain Falls Mainly in Surrey! Check it out! https://t.co/7rvmMXRPmv visits\xe2\x80\xa6 https://t.co/s7jqplgRsJ'
798987913627209729,Wed Nov 16 20:35:37 +0000 2016,b'RT @CityofSurrey: .@Vancity will share social innovation success stories at Surrey Social Innovation Summit Nov.23 #SurreyInnovates https:/\xe2\x80\xa6'
798987893414850561,Wed Nov 16 20:35:32 +0000 2016,"b'RT @SurreyOpenData: Happy #GISDay, #SurreyBC. The @CityofSurrey uses GIS as a way to share data, tell stories, and save residents a trip to\xe2\x80\xa6'"
798986889848045568,Wed Nov 16 20:31:33 +0000 2016,b'Come to the Animal Resource Centre on Nov 20 for some hot chocolate and Santa pix with your pet. #SurreyBC https://t.co/gaQ9uQ8bw3'
798986716484767748,Wed Nov 16 20:30:52 +0000 2016,b'#ChimneyHeightsPark it seems my #Dog is still tracking down #fireworks @CityofSurrey Today he found ones that  were\xe2\x80\xa6 https://t.co/o1dDhvQX9q'
798979506539266048,Wed Nov 16 20:02:13 +0000 2016,b'MT @CityofSurrey: Help find solutions to some of our community issues Nov23 #SurreyInnovates https://t.co/cEQwGyveXU https://t.co/sTIOYAKVkS'
798975666439884800,Wed Nov 16 19:46:57 +0000 2016,"b""@tomzytaruk @TheNowNewspaper too bad coalition won't even acknowledge @CityofSurrey is also partly responsible with constant NCP amendments."""
798972271696019456,Wed Nov 16 19:33:28 +0000 2016,b'RT @UechiVO: Heroic mental health workers help Syrian #refugees heal from trauma https://t.co/US0yNDjZyr @cityofsurrey @CityofLangley @DIVE\xe2\x80\xa6'
798970371005239297,Wed Nov 16 19:25:55 +0000 2016,b'Great @betterimpact Day @cityofburnaby @cityofsurrey @bccanceragency#volunteersoftware #bccancervolunteers https://t.co/5dF8qugvxB'
798964913892794368,Wed Nov 16 19:04:14 +0000 2016,"b""RT @CityofSurrey: Have you signed your kids up for the 10th Annual Surrey Kids Conference this weekend? There's still space! https://t.co/S\xe2\x80\xa6"""
798964844510658561,Wed Nov 16 19:03:57 +0000 2016,"b""Have you signed your kids up for the 10th Annual Surrey Kids Conference this weekend? There's still space!\xe2\x80\xa6 https://t.co/RDpG3ZSwtd"""
798957333514579968,Wed Nov 16 18:34:06 +0000 2016,b'RT @CityofSurrey: .@Vancity will share social innovation success stories at Surrey Social Innovation Summit Nov.23 #SurreyInnovates https:/\xe2\x80\xa6'
798955695416578048,Wed Nov 16 18:27:36 +0000 2016,b'RT @hcma: \xe2\x80\x98Supreme Award\xe2\x80\x99 goes to @CityofSurrey #GrandviewHeightsAquatic! @fast_epp https://t.co/gKLHEkTygl'
798955664101949440,Wed Nov 16 18:27:28 +0000 2016,b'RT @SurreyRCMP: We are a proud partner of the 2016 @CityofSurrey Kids conference Nov 18-19. Check it out! https://t.co/jxQ4DB62Re https://t\xe2\x80\xa6'
798950467069841408,Wed Nov 16 18:06:49 +0000 2016,b'@CityofSurrey - Awesome!  Cheers.'
798949327318224896,Wed Nov 16 18:02:18 +0000 2016,b'Register today to join us on Nov 23 #SurreyInnovates https://t.co/te2KBkvXi0  https://t.co/gK8bc27Htu'
798944720437198848,Wed Nov 16 17:43:59 +0000 2016,"b'RT @SurreyOpenData: Happy #GISDay, #SurreyBC. The @CityofSurrey uses GIS as a way to share data, tell stories, and save residents a trip to\xe2\x80\xa6'"
798942167007981568,Wed Nov 16 17:33:50 +0000 2016,"b'RT @SurreyOpenData: Happy #GISDay, #SurreyBC. The @CityofSurrey uses GIS as a way to share data, tell stories, and save residents a trip to\xe2\x80\xa6'"
798942030621593601,Wed Nov 16 17:33:18 +0000 2016,"b'RT @SurreyOpenData: Happy #GISDay, #SurreyBC. The @CityofSurrey uses GIS as a way to share data, tell stories, and save residents a trip to\xe2\x80\xa6'"
798941251886166016,Wed Nov 16 17:30:12 +0000 2016,"b'RT @SurreyOpenData: Happy #GISDay, #SurreyBC. The @CityofSurrey uses GIS as a way to share data, tell stories, and save residents a trip to\xe2\x80\xa6'"
798939992340971520,Wed Nov 16 17:25:12 +0000 2016,"b'RT @SurreyOpenData: Happy #GISDay, #SurreyBC. The @CityofSurrey uses GIS as a way to share data, tell stories, and save residents a trip to\xe2\x80\xa6'"
798938619872317441,Wed Nov 16 17:19:45 +0000 2016,"b'Happy #GISDay, #SurreyBC. The @CityofSurrey uses GIS as a way to share data, tell stories, and save residents a tri\xe2\x80\xa6 https://t.co/jr0pYAABkD'"
798937140176392193,Wed Nov 16 17:13:52 +0000 2016,b'@awesam81 @ejvb https://t.co/ZRliBCblpZ'
798936298505510916,Wed Nov 16 17:10:31 +0000 2016,b'.@Vancity will share social innovation success stories at Surrey Social Innovation Summit Nov.23 #SurreyInnovates\xe2\x80\xa6 https://t.co/CzYcRvdC0D'
798934075381792768,Wed Nov 16 17:01:41 +0000 2016,"b""@DarrenRCochran Cool idea, we'll pass it along!Currently we have our Rethink Waste app where you type the item in https://t.co/3s0TxfnYyy^NP"""
798932322439479296,Wed Nov 16 16:54:43 +0000 2016,b'RT @CityofSurrey: How can BC\xe2\x80\x99s 2nd largest city tackle its housing challenge? Register today &amp; find out Nov.23 #SurreyInnovates https://t.c\xe2\x80\xa6'
798930342258216960,Wed Nov 16 16:46:51 +0000 2016,b'RT @s_trujillo: Saturday is the Surrey Tree Lighting Festival.  Come make lanterns @SurreyArtGal booth! @CityofSurrey \nhttps://t.co/1AXcg2Z\xe2\x80\xa6'
798923113979199489,Wed Nov 16 16:18:08 +0000 2016,"b""Congrats to @CityofSurrey's Grandview Heights Aquatic Centre The Supreme Award for Structural Engineering Excellenc\xe2\x80\xa6 https://t.co/AgPY5dn55f"""
798920933217968128,Wed Nov 16 16:09:28 +0000 2016,b'Searching for @CityofSurrey  #history? Check out SAMOA! https://t.co/Fb13SQD5NA'
798882536889974784,Wed Nov 16 13:36:53 +0000 2016,"b'One of the youngest, most culturally diverse cities in Canada @CityofSurrey needs a Traffic Manager https://t.co/0p4EYpwvIN #jobs'"
798795724502634496,Wed Nov 16 07:51:56 +0000 2016,b'RT @s_trujillo: Saturday is the Surrey Tree Lighting Festival.  Come make lanterns @SurreyArtGal booth! @CityofSurrey \nhttps://t.co/1AXcg2Z\xe2\x80\xa6'
798795544717971456,Wed Nov 16 07:51:13 +0000 2016,b'Saturday is the Surrey Tree Lighting Festival.  Come make lanterns @SurreyArtGal booth! @CityofSurrey \nhttps://t.co/1AXcg2ZGBY'
798793725929324544,Wed Nov 16 07:43:59 +0000 2016,b'RT @EAzaad: A smarter way to safety\nIntervention program @SurreyRCMP saves lives in @CityofSurrey #SurreyBC #CrimePrevention https://t.co/c\xe2\x80\xa6'
798785840847593473,Wed Nov 16 07:12:39 +0000 2016,b'A smarter way to safety\nIntervention program @SurreyRCMP saves lives in @CityofSurrey #SurreyBC #CrimePrevention https://t.co/c7NQuueYDf'
798784500813545472,Wed Nov 16 07:07:20 +0000 2016,b'RT @SurreyRCMP: We are a proud partner of the 2016 @CityofSurrey Kids conference Nov 18-19. Check it out! https://t.co/jxQ4DB62Re https://t\xe2\x80\xa6'
798767189767503873,Wed Nov 16 05:58:33 +0000 2016,b'RT @JanetBrown980: Stabbing tonight in @CityofSurrey @SurreyRCMP @CKNW @dtsurreybia https://t.co/BsAYYLgkGY'
798766724057153540,Wed Nov 16 05:56:42 +0000 2016,b'RT @JanetBrown980: Stabbing tonight in @CityofSurrey @SurreyRCMP @CKNW @dtsurreybia https://t.co/BsAYYLgkGY'
798766281461624833,Wed Nov 16 05:54:56 +0000 2016,b'Stabbing tonight in @CityofSurrey @SurreyRCMP @CKNW @dtsurreybia https://t.co/BsAYYLgkGY'
798764024447975424,Wed Nov 16 05:45:58 +0000 2016,"b""RT @CityofSurrey: Want to get picture of your pet with Santa? He's headed to the Animal Resource Centre, Nov 20. #SurreyBC https://t.co/LQT\xe2\x80\xa6"""
798763914271989760,Wed Nov 16 05:45:32 +0000 2016,b'RT @SurreyRCMP: We are a proud partner of the 2016 @CityofSurrey Kids conference Nov 18-19. Check it out! https://t.co/jxQ4DB62Re https://t\xe2\x80\xa6'
798745665836748800,Wed Nov 16 04:33:01 +0000 2016,b'Hey @CityofSurrey - You should create a smartphone app that scans a barcode and tells you what type of recyclable i\xe2\x80\xa6 https://t.co/aqADW8djW6'
798711288570449920,Wed Nov 16 02:16:25 +0000 2016,b'Wow! On behalf of @waterpolocanada congrats to @CityofSurrey \n\n@CdnSportTourism @SportMatters613 https://t.co/qFSvjEGHuA'
798704060492722177,Wed Nov 16 01:47:41 +0000 2016,b'RT @CityofSurrey: How can BC\xe2\x80\x99s 2nd largest city tackle its housing challenge? Register today &amp; find out Nov.23 #SurreyInnovates https://t.c\xe2\x80\xa6'
798702797998813185,Wed Nov 16 01:42:40 +0000 2016,"b""RT @CityofSurrey: Want to get picture of your pet with Santa? He's headed to the Animal Resource Centre, Nov 20. #SurreyBC https://t.co/LQT\xe2\x80\xa6"""
798699034110136320,Wed Nov 16 01:27:43 +0000 2016,"b""RT @CityofSurrey: Want to get picture of your pet with Santa? He's headed to the Animal Resource Centre, Nov 20. #SurreyBC https://t.co/LQT\xe2\x80\xa6"""
798680656817463297,Wed Nov 16 00:14:42 +0000 2016,b'RT @SurreyMortgages: A Peek at the New Community Ice Arena to be built in 2017 in Surrey BC #SurreyBC #CityofSurrey #WhiteRock #SouthSurrey\xe2\x80\xa6'
798679683978051584,Wed Nov 16 00:10:50 +0000 2016,b'RT @CityofSurrey: How can BC\xe2\x80\x99s 2nd largest city tackle its housing challenge? Register today &amp; find out Nov.23 #SurreyInnovates https://t.c\xe2\x80\xa6'
798679527119433729,Wed Nov 16 00:10:12 +0000 2016,"b""RT @CityofSurrey: Want to get picture of your pet with Santa? He's headed to the Animal Resource Centre, Nov 20. #SurreyBC https://t.co/LQT\xe2\x80\xa6"""
798678970757619712,Wed Nov 16 00:08:00 +0000 2016,b'RT @CityofSurrey: Add your voice to finding solutions to some of our most pressing community issues on Nov 23. #SurreyInnovates https://t.c\xe2\x80\xa6'
798677046247510016,Wed Nov 16 00:00:21 +0000 2016,b'How can BC\xe2\x80\x99s 2nd largest city tackle its housing challenge? Register today &amp; find out Nov.23 #SurreyInnovates\xe2\x80\xa6 https://t.co/XNLYTTe4Vg'
798672929714225152,Tue Nov 15 23:43:59 +0000 2016,"b""RT @CityofSurrey: Want to get picture of your pet with Santa? He's headed to the Animal Resource Centre, Nov 20. #SurreyBC https://t.co/LQT\xe2\x80\xa6"""
798666680553656320,Tue Nov 15 23:19:09 +0000 2016,b'RT @SurreyRCMP: We are a proud partner of the 2016 @CityofSurrey Kids conference Nov 18-19. Check it out! https://t.co/jxQ4DB62Re https://t\xe2\x80\xa6'
798666530389196800,Tue Nov 15 23:18:34 +0000 2016,b'RT @SurreyRCMP: We are a proud partner of the 2016 @CityofSurrey Kids conference Nov 18-19. Check it out! https://t.co/jxQ4DB62Re https://t\xe2\x80\xa6'
798666443197816832,Tue Nov 15 23:18:13 +0000 2016,b'We are a proud partner of the 2016 @CityofSurrey Kids conference Nov 18-19. Check it out! https://t.co/jxQ4DB62Re https://t.co/qFjJC02uWE'
798665987931324416,Tue Nov 15 23:16:24 +0000 2016,"b""RT @CityofSurrey: Want to get picture of your pet with Santa? He's headed to the Animal Resource Centre, Nov 20. #SurreyBC https://t.co/LQT\xe2\x80\xa6"""
798664979494805504,Tue Nov 15 23:12:24 +0000 2016,"b""@SFU among partners to secure Surrey as Canada's first City of Refuge https://t.co/5rg2KCwqmT @CityofSurrey #writers #artists #safety"""
798663348984434688,Tue Nov 15 23:05:55 +0000 2016,"b""RT @HoneybeeCentre: We're going to be at the Surrey Tree Lighting Ceremony on Saturday.  Will you be joining us?  https://t.co/VHtPwOmiHd\xe2\x80\xa6"""
798662939947372544,Tue Nov 15 23:04:17 +0000 2016,"b""@CityofSurrey oh, sweet. I'll check it out. Thanks!"""
798662156019519489,Tue Nov 15 23:01:11 +0000 2016,"b""Want to get picture of your pet with Santa? He's headed to the Animal Resource Centre, Nov 20. #SurreyBC\xe2\x80\xa6 https://t.co/ES3vmlMfQD"""
798655081461620736,Tue Nov 15 22:33:04 +0000 2016,"b""We're going to be at the Surrey Tree Lighting Ceremony on Saturday.  Will you be joining us?  https://t.co/VHtPwOmiHd  @CityofSurrey"""
798651195707404288,Tue Nov 15 22:17:37 +0000 2016,b'RT @ACTadaptation: Read the Report: Crescent Beach Community Meetings on #SeaLevelRise https://t.co/uuwhmsFU7o @CityofSurrey @WCELaw #clima\xe2\x80\xa6'
798649499690422272,Tue Nov 15 22:10:53 +0000 2016,b'RT @ACTadaptation: Read the Report: Crescent Beach Community Meetings on #SeaLevelRise https://t.co/uuwhmsFU7o @CityofSurrey @WCELaw #clima\xe2\x80\xa6'
798649453452234752,Tue Nov 15 22:10:42 +0000 2016,b'Read the Report: Crescent Beach Community Meetings on #SeaLevelRise https://t.co/uuwhmsFU7o @CityofSurrey @WCELaw #climatechange #adaptation'
798647211844399104,Tue Nov 15 22:01:48 +0000 2016,b'#SurreyBC dog licences are now valid Jan 1 - Dec 31 of each year. Learn how that affects your licence(s). https://t.co/wjbpOfNefL'
798640926625124353,Tue Nov 15 21:36:49 +0000 2016,b'RT @Paradeguy: Not everyone looks stylin in Red! Chamber lunch draws people from all over. @CloverdaleNews @pulse1077 @DiscoverSurrey @City\xe2\x80\xa6'
798632865579880448,Tue Nov 15 21:04:47 +0000 2016,b'RT @FN_TechCouncil: Excited to bring an #IndigenousTech perspective to the #SurreyBC Social Innovation Summit! Nov.23 #SurreyInnovates http\xe2\x80\xa6'
798626947580313600,Tue Nov 15 20:41:16 +0000 2016,b'Our first batch of donations dropped off @SurreyChristmas 350 and counting come donate @PetSmart #chanceandlucky\xe2\x80\xa6 https://t.co/H7ABHfgMFW'
798624477659611136,Tue Nov 15 20:31:27 +0000 2016,"b'Heck yes, the beers will be flowing. https://t.co/3ZUTqZkfho'"
798624233865637888,Tue Nov 15 20:30:29 +0000 2016,b'Hope to see everyone out on Saturday for Surrey Tree Lighting! #SurreyTree https://t.co/kgmXU7NOUN'
798621146891460608,Tue Nov 15 20:18:13 +0000 2016,b'Not everyone looks stylin in Red! Chamber lunch draws people from all over. @CloverdaleNews @pulse1077\xe2\x80\xa6 https://t.co/il1OiVOfip'
798619034631577600,Tue Nov 15 20:09:50 +0000 2016,"b'RT @CityofSurrey: Drop by the Animal Resource Centre &amp; get your pet pix with Santa, Nov 20. #SurreyBC https://t.co/XQoj4cRrMR https://t.co/\xe2\x80\xa6'"
798612554897563648,Tue Nov 15 19:44:05 +0000 2016,b'RT @BTArchitects: Congradulations @CityofSurrey #surreybc @sry604'
798607818244796416,Tue Nov 15 19:25:15 +0000 2016,b'Congradulations @CityofSurrey #surreybc @sry604'
798604192734593024,Tue Nov 15 19:10:51 +0000 2016,b'RT @CityofSurrey: Add your voice to finding solutions to some of our most pressing community issues on Nov 23. #SurreyInnovates https://t.c\xe2\x80\xa6'
798601868523884544,Tue Nov 15 19:01:37 +0000 2016,"b""We're looking for resilient &amp; adaptable people to be Surrey Fire Service firefighters! @Local1271 #SurreyBC https://t.co/kxPPNZhKTJ"""
798592150334124032,Tue Nov 15 18:23:00 +0000 2016,b'RT @CityofSurrey: Add your voice to finding solutions to some of our most pressing community issues on Nov 23. #SurreyInnovates https://t.c\xe2\x80\xa6'
798591892740972544,Tue Nov 15 18:21:59 +0000 2016,b'RT @CityofSurrey: Add your voice to finding solutions to some of our most pressing community issues on Nov 23. #SurreyInnovates https://t.c\xe2\x80\xa6'
798591452779417601,Tue Nov 15 18:20:14 +0000 2016,b'We need some brightness! https://t.co/5sKtE2DSuN'
798591294331187200,Tue Nov 15 18:19:36 +0000 2016,"b'RT @CityofSurrey: We started building #SurreyTree today! Make sure to join us on Sat, Nov 19 to watch us light the tree! https://t.co/k3tFk\xe2\x80\xa6'"
798588796652515328,Tue Nov 15 18:09:40 +0000 2016,"b""RT @CityofSurrey: Experience Tayo Aluko's powerful performance about Paul Robeson's remarkable and eventful life with song on Nov 25. https\xe2\x80\xa6"""
798587759480868864,Tue Nov 15 18:05:33 +0000 2016,b'Add your voice to finding solutions to some of our most pressing community issues on Nov 23. #SurreyInnovates\xe2\x80\xa6 https://t.co/uR4eP21fmz'
798586775547604992,Tue Nov 15 18:01:38 +0000 2016,b'The @CityofSurrey is taking action on climate change #cities4climate #CANclimateaction \nhttps://t.co/HjjYqgx6Ma'
798575346295545857,Tue Nov 15 17:16:14 +0000 2016,"b'@James_Cobalt Hi James- if you can help us out by reporting these spots via our app, our crews can follow up https://t.co/JXoxEsHKtn thx^NP'"
798573369469771777,Tue Nov 15 17:08:22 +0000 2016,"b""@CityofSurrey Good to know! Thanks! I'm always out of the park by 3pm so that works \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb"""
798572860793044992,Tue Nov 15 17:06:21 +0000 2016,"b'@ecleken Ah, gotcha! Just a heads up, the washrooms were under repair due to vandalism. To prevent this, washrooms will be closing at 4pm^NP'"
798571372276379649,Tue Nov 15 17:00:26 +0000 2016,b'@CityofSurrey Ok thank you. As a professional dog walker I am in that park 4x per week and definitely rely on that washroom \xf0\x9f\x98\xae\xf0\x9f\x9a\xbd'
798570711539453952,Tue Nov 15 16:57:49 +0000 2016,b'@ecleken Sorry about this- the signs were worded incorrectly. The washrooms were closed for repair and are now reopened. Thank you ^NP'
798563851469996032,Tue Nov 15 16:30:33 +0000 2016,b'The latest Rapid Time Daily White Rock Edition! https://t.co/7ZbVPFxpe2 Thanks to @CityofSurrey #whiterock #calgarynews'
798549549795053568,Tue Nov 15 15:33:43 +0000 2016,"b'RT @CityofSurrey: Drop by the Animal Resource Centre &amp; get your pet pix with Santa, Nov 20. #SurreyBC https://t.co/XQoj4cRrMR https://t.co/\xe2\x80\xa6'"
798416686726709248,Tue Nov 15 06:45:46 +0000 2016,"b'RT @SFU: ICYMI: #SFU moves ahead with #Surrey campus expansion, #blog, photos: https://t.co/sviqXzbF8u @sfusurrey @CityofSurrey #SFUinnovat\xe2\x80\xa6'"
798397167434076161,Tue Nov 15 05:28:12 +0000 2016,"b'RT @CityofSurrey: From coast to coast, we\xe2\x80\x99re helping to light #CanadaRed to mark 50 days until #Canada150! #CBC2017 https://t.co/649O5eYH1H'"
798397056050200577,Tue Nov 15 05:27:46 +0000 2016,b'RT @CityofSurrey: What\xe2\x80\x99s social innovation? @Aletmanski\xe2\x80\x99s definition from last year\xe2\x80\x99s #surreyinnovates. See you Nov 23. https://t.co/OXVCxs\xe2\x80\xa6'
798380270558777344,Tue Nov 15 04:21:04 +0000 2016,b'RT @CityofSurrey: Reminder: Keep catch basins in front of your home clear by putting leaves in your organics cart or compost #surreybc http\xe2\x80\xa6'
798371947406991360,Tue Nov 15 03:47:59 +0000 2016,"b'RT @CityofSurrey: We started building #SurreyTree today! Make sure to join us on Sat, Nov 19 to watch us light the tree! https://t.co/k3tFk\xe2\x80\xa6'"
798369550651703296,Tue Nov 15 03:38:28 +0000 2016,"b'RT @CityofSurrey: Drop by the Animal Resource Centre &amp; get your pet pix with Santa, Nov 20. #SurreyBC https://t.co/XQoj4cRrMR https://t.co/\xe2\x80\xa6'"
798369369684262912,Tue Nov 15 03:37:45 +0000 2016,"b'RT @CityofSurrey: We started building #SurreyTree today! Make sure to join us on Sat, Nov 19 to watch us light the tree! https://t.co/k3tFk\xe2\x80\xa6'"
798369272489615364,Tue Nov 15 03:37:22 +0000 2016,"b'RT @CityofSurrey: We started building #SurreyTree today! Make sure to join us on Sat, Nov 19 to watch us light the tree! https://t.co/k3tFk\xe2\x80\xa6'"
798363550959878144,Tue Nov 15 03:14:38 +0000 2016,b'Much deserved #Power50 recognition for @CityofSurrey Mayor Linda Hepner @SurreyMayor . @vanmag_com https://t.co/3zlvzPZoyE'
798353948885143552,Tue Nov 15 02:36:28 +0000 2016,b'@CityofSurrey not nice ticketing by temple at 152 and 68 on this Sikh auspicious day'
798330479099330560,Tue Nov 15 01:03:13 +0000 2016,"b'Dear Surreyites,, my @CityofSurrey neighborhood is not a fucking dump. Please stop treating it like one\nThank you https://t.co/KgS705W4jN'"
798330431007506432,Tue Nov 15 01:03:01 +0000 2016,"b'RT @SFU: ICYMI: #SFU moves ahead with #Surrey campus expansion, #blog, photos: https://t.co/sviqXzbF8u @sfusurrey @CityofSurrey #SFUinnovat\xe2\x80\xa6'"
798326296753254400,Tue Nov 15 00:46:35 +0000 2016,"b'RT @SFU: ICYMI: #SFU moves ahead with #Surrey campus expansion, #blog, photos: https://t.co/sviqXzbF8u @sfusurrey @CityofSurrey #SFUinnovat\xe2\x80\xa6'"
798324984040935424,Tue Nov 15 00:41:23 +0000 2016,b'RT @CityofSurrey: What\xe2\x80\x99s social innovation? @Aletmanski\xe2\x80\x99s definition from last year\xe2\x80\x99s #surreyinnovates. See you Nov 23. https://t.co/OXVCxs\xe2\x80\xa6'
798319967074545664,Tue Nov 15 00:21:26 +0000 2016,"b'RT @CityofSurrey: Drop by the Animal Resource Centre &amp; get your pet pix with Santa, Nov 20. #SurreyBC https://t.co/XQoj4cRrMR https://t.co/\xe2\x80\xa6'"
798310542079201280,Mon Nov 14 23:43:59 +0000 2016,"b'RT @CityofSurrey: Drop by the Animal Resource Centre &amp; get your pet pix with Santa, Nov 20. #SurreyBC https://t.co/XQoj4cRrMR https://t.co/\xe2\x80\xa6'"
798306693050351616,Mon Nov 14 23:28:42 +0000 2016,"b'RT @CityofSurrey: Drop by the Animal Resource Centre &amp; get your pet pix with Santa, Nov 20. #SurreyBC https://t.co/XQoj4cRrMR https://t.co/\xe2\x80\xa6'"
798306301746954240,Mon Nov 14 23:27:08 +0000 2016,"b'RT @CityofSurrey: Drop by the Animal Resource Centre &amp; get your pet pix with Santa, Nov 20. #SurreyBC https://t.co/XQoj4cRrMR https://t.co/\xe2\x80\xa6'"
798305790222368768,Mon Nov 14 23:25:06 +0000 2016,"b'Drop by the Animal Resource Centre &amp; get your pet pix with Santa, Nov 20. #SurreyBC https://t.co/XQoj4cRrMR https://t.co/WiPuQYegie'"
798292011006697473,Mon Nov 14 22:30:21 +0000 2016,"b'ICYMI: #SFU moves ahead with #Surrey campus expansion, #blog, photos: https://t.co/sviqXzbF8u @sfusurrey\xe2\x80\xa6 https://t.co/MpVLAUbz24'"
798291891015929856,Mon Nov 14 22:29:53 +0000 2016,"b'@CityofSurrey #FleetwoodPark ""Temporary washrooms located in main parking lot"" ?? #Nope #Where? https://t.co/m4IrxGqDWq'"
798288238179995648,Mon Nov 14 22:15:22 +0000 2016,b'RT @WCCityData: WCCD Pres&amp;CEO to speak at the #IntelligentCitiesSummit on standardized city data (incl.data from @CityofSurrey) https://t.c\xe2\x80\xa6'
